,Area (SQFT),Unit Price ($ PSF),Floor,Remaining Tenure,Is Freehold,walk_distance,Condo_Apartment,Landed,East Region,North East Region,North Region,West Region,Resale,Sub Sale
59922,742.72,1929,13,97,0,453.0,1,0,0,0,0,0,0,0
59923,828.83,1470,15,97,0,345.0,1,0,0,0,0,0,0,0
59924,462.85,1322,2,98,0,1492.0,1,0,0,1,0,0,0,0
59925,1851.41,1404,15,97,0,345.0,1,0,0,0,0,0,0,0
59926,1065.64,1107,10,90,0,380.0,0,0,0,1,0,0,1,0
59927,1313.21,1652,4,0,1,1379.0,1,0,0,0,0,0,1,0
59928,1593.07,1023,4,0,1,1480.0,1,0,0,0,0,0,1,0
59929,1001.05,1049,11,90,0,422.0,0,0,0,1,0,0,1,0
59930,979.52,733,2,71,0,809.0,1,0,0,0,1,0,1,0
59931,462.85,1199,8,92,0,2024.0,1,0,1,0,0,0,1,0
59932,592.02,1883,6,0,1,302.0,1,0,0,0,0,0,0,0
59933,1410.08,928,10,73,0,1309.0,1,0,0,1,0,0,1,0
59934,764.24,1812,31,97,0,462.0,1,0,0,0,0,0,0,0
59935,1733.0,739,1,77,0,339.0,1,0,0,1,0,0,1,0
59936,592.02,1664,10,93,0,2078.0,1,0,0,0,0,0,1,0
59937,1001.05,999,8,90,0,485.0,0,0,0,1,0,0,1,0
59938,871.88,952,8,90,0,2256.0,1,0,1,0,0,0,1,0
59939,1399.32,2534,6,96,0,1098.0,1,0,0,0,0,0,0,0
59940,1076.4,983,7,74,0,921.0,1,0,0,0,0,1,1,0
59941,1334.74,712,1,0,1,1831.0,1,0,1,0,0,0,1,0
59942,914.94,1049,4,71,0,336.0,1,0,0,1,0,0,1,0
59943,505.91,1826,15,97,0,1228.0,1,0,0,0,0,0,0,0
59944,1679.18,834,5,0,1,383.0,1,0,0,1,0,0,1,0
59945,882.65,1677,5,0,1,866.0,1,0,0,1,0,0,0,1
59946,667.37,1882,8,97,0,302.0,1,0,0,0,0,0,0,0
59947,1420.85,2710,23,96,0,1098.0,1,0,0,0,0,0,0,0
59948,1291.68,1198,17,98,0,1405.0,1,0,0,1,0,0,0,0
59949,1334.74,907,9,77,0,509.0,1,0,1,0,0,0,1,0
59950,1087.16,2484,41,0,1,741.0,1,0,0,0,0,0,1,0
59951,753.48,1102,11,90,0,910.0,1,0,1,0,0,0,1,0
59952,505.91,1538,14,98,0,1218.0,1,0,0,0,0,0,0,0
59953,667.37,2278,15,0,1,798.0,1,0,0,0,0,0,1,0
59954,624.31,1506,13,98,0,2141.0,1,0,0,1,0,0,0,0
59955,958.0,1014,2,96,0,766.0,0,0,0,1,0,0,0,0
59956,624.31,2066,25,87,0,628.0,1,0,0,0,0,0,1,0
59957,2034.4,1244,0,95,0,2242.0,0,1,0,0,0,0,0,0
